s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
4178.000000,-144.044218,-262.490997,0.009627,9.271551,9.271551,-1.324509
4180.000000,-145.568750,-263.780711,0.008530,9.207788,9.207788,-0.951130
4182.000000,-147.072049,-265.095149,0.007989,9.138763,9.138763,-0.577721
4184.000000,-148.553356,-266.434325,0.006521,9.066587,9.066587,-0.209258
4186.000000,-150.015320,-267.794624,0.004076,8.992526,8.992526,0.148916
4188.000000,-151.467970,-269.164872,0.002858,8.920112,8.920112,0.482052
4190.000000,-152.914350,-270.541738,0.002179,8.850662,8.850662,0.782081
4192.000000,-154.351228,-271.928514,0.000762,8.780225,8.780225,1.050990
4194.000000,-155.789376,-273.313979,0.000193,8.720501,8.720501,1.270470
4196.000000,-157.226088,-274.700933,-0.000009,8.664804,8.664804,1.450062
4198.000000,-158.662272,-276.088433,-0.000268,8.617132,8.617132,1.589878
4200.000000,-160.101044,-277.473252,0.000123,8.579976,8.579976,1.687773
4202.000000,-161.538134,-278.859815,0.000250,8.552399,8.552399,1.760161
4204.000000,-162.974637,-280.246988,0.000122,8.537372,8.537372,1.805469
4206.000000,-164.411231,-281.634066,0.000389,8.534386,8.534386,1.820627
4208.000000,-165.846880,-283.022122,0.000647,8.543428,8.543428,1.804340
4210.000000,-167.280012,-284.412776,0.000433,8.553800,8.553800,1.768778
4212.000000,-168.711944,-285.804666,-0.000123,8.564200,8.564200,1.723816
4214.000000,-170.143980,-287.196449,-0.000513,8.568641,8.568641,1.670679
4216.000000,-171.578378,-288.585798,-0.000432,8.571146,8.571146,1.600901
4218.000000,-173.013648,-289.974245,0.000362,8.568777,8.568777,1.510412
4220.000000,-174.449607,-291.361980,0.002191,8.564097,8.564097,1.393527
4222.000000,-175.879281,-292.756181,0.004796,8.561624,8.561624,1.261236
4224.000000,-177.296383,-294.163142,0.008698,8.571148,8.571148,1.117179
4226.000000,-178.690971,-295.592356,0.013920,8.606391,8.606391,0.950004
4228.000000,-180.043764,-297.061076,0.019749,8.677482,8.677482,0.790160
4230.000000,-181.340118,-298.579690,0.025547,8.778165,8.778165,0.661055
4232.000000,-182.553351,-300.165306,0.027939,8.901321,8.901321,0.590019
