s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
338.000000,-374.798539,202.817838,-0.000004,7.530654,7.454913,-1.970818
340.000000,-374.707607,204.815611,-0.000005,7.533859,7.456913,-1.994570
342.000000,-374.616658,206.813383,-0.000005,7.537081,7.458912,-2.018932
344.000000,-374.525690,208.811154,-0.000005,7.540282,7.460911,-2.043798
346.000000,-374.434705,210.808926,-0.000005,7.543419,7.462911,-2.068983
348.000000,-374.343700,212.806695,-0.000005,7.546550,7.464910,-2.094194
350.000000,-374.252677,214.804464,-0.000005,7.549846,7.466910,-2.119142
352.000000,-374.161635,216.802231,-0.000005,7.553416,7.468908,-2.143695
354.000000,-374.070574,218.799999,-0.000005,7.557069,7.470908,-2.167783
356.000000,-373.979493,220.797765,-0.000005,7.560532,7.472907,-2.191339
358.000000,-373.888394,222.795530,-0.000005,7.563739,7.474907,-2.214296
360.000000,-373.797273,224.793294,-0.000005,7.566853,7.476906,-2.236587
362.000000,-373.706132,226.791059,-0.000005,7.570020,7.478905,-2.258133
364.000000,-373.614972,228.788821,-0.000005,7.573235,7.480905,-2.278870
366.000000,-373.523791,230.786582,-0.000005,7.576452,7.482904,-2.298922
368.000000,-373.432590,232.784343,-0.000005,7.579652,7.484904,-2.318574
370.000000,-373.341367,234.782103,-0.000005,7.582844,7.486902,-2.338123
372.000000,-373.250124,236.779862,-0.000005,7.586042,7.488902,-2.357880
374.000000,-373.158859,238.777619,-0.000005,7.589242,7.490902,-2.378134
376.000000,-373.067326,240.780777,-0.000005,7.592450,7.492907,-2.399199
378.000000,-372.976017,242.778532,-0.000006,7.595649,7.494905,-2.421205
380.000000,-372.884687,244.776287,-0.000006,7.598847,7.496905,-2.444321
382.000000,-372.793334,246.774041,-0.000006,7.602047,7.498904,-2.468383
384.000000,-372.701959,248.771795,-0.000006,7.605246,7.500904,-2.493185
386.000000,-372.610562,250.769546,-0.000006,7.608444,7.502903,-2.518547
388.000000,-372.519142,252.767297,-0.000006,7.611644,7.504902,-2.544199
390.000000,-372.427698,254.765046,-0.000006,7.614842,7.506901,-2.569785
392.000000,-372.336232,256.762795,-0.000006,7.618041,7.508901,-2.595087
394.000000,-372.244741,258.760541,-0.000006,7.621241,7.510901,-2.620108
396.000000,-372.153228,260.758288,-0.000006,7.624439,7.512899,-2.644987
398.000000,-372.061690,262.756034,-0.000006,7.627638,7.514899,-2.669904
400.000000,-371.970128,264.753778,-0.000006,7.630837,7.516898,-2.694786
402.000000,-371.878542,266.751521,-0.000006,7.634036,7.518898,-2.719404
404.000000,-371.786931,268.749263,-0.000006,7.637235,7.520896,-2.743528
406.000000,-371.695296,270.747003,-0.000006,7.640434,7.522896,-2.767099
408.000000,-371.603636,272.744743,-0.000006,7.643633,7.524896,-2.790257
410.000000,-371.511950,274.742481,-0.000006,7.646832,7.526895,-2.813160
412.000000,-371.420239,276.740219,-0.000006,7.650031,7.528895,-2.835967
414.000000,-371.328503,278.737955,-0.000006,7.653230,7.530893,-2.858793
416.000000,-371.236740,280.735691,-0.000007,7.656429,7.532893,-2.881742
418.000000,-371.144952,282.733425,-0.000007,7.659627,7.534892,-2.904931
420.000000,-371.053137,284.731157,-0.000007,7.662826,7.536892,-2.928482
422.000000,-370.961296,286.728888,-0.000007,7.666026,7.538891,-2.952510
424.000000,-370.869429,288.726618,-0.000007,7.669224,7.540890,-2.977133
426.000000,-370.777534,290.724347,-0.000007,7.672423,7.542890,-3.002408
428.000000,-370.685613,292.722075,-0.000007,7.675623,7.544889,-3.028290
430.000000,-370.593664,294.719802,-0.000007,7.678821,7.546889,-3.054681
432.000000,-370.501687,296.717527,-0.000006,7.682020,7.548887,-3.081458
434.000000,-370.409687,298.715251,-0.000005,7.685220,7.550887,-3.108485
436.000000,-370.317667,300.712974,-0.000004,7.688418,7.552886,-3.135617
438.000000,-370.225634,302.710696,-0.000003,7.691617,7.554886,-3.162668
440.000000,-370.133589,304.708418,-0.000001,7.694816,7.556885,-3.189459
442.000000,-370.041540,306.706140,-0.000000,7.698015,7.558884,-3.215903
444.000000,-369.949242,308.709262,0.000001,7.701223,7.560889,-3.242036
446.000000,-369.857195,310.706984,0.000002,7.704421,7.562889,-3.267744
448.000000,-369.765155,312.704706,0.000003,7.707620,7.564887,-3.293136
450.000000,-369.673130,314.702430,0.000004,7.710820,7.566887,-3.318266
452.000000,-369.581122,316.700154,0.000005,7.714018,7.568888,-3.343258
454.000000,-369.489136,318.697878,0.000007,7.717217,7.570888,-3.368306
456.000000,-369.397177,320.695604,0.000008,7.720417,7.572883,-3.393632
458.000000,-369.305249,322.693331,0.000009,7.723615,7.574877,-3.419458
460.000000,-369.213358,324.691060,0.000010,7.726814,7.576883,-3.445937
462.000000,-369.121507,326.688791,0.000011,7.730013,7.578904,-3.473026
464.000000,-369.029701,328.686524,0.000012,7.733212,7.580907,-3.500304
466.000000,-368.937944,330.684260,0.000014,7.736411,7.582845,-3.527335
468.000000,-368.846243,332.681998,0.000015,7.739610,7.584775,-3.554025
470.000000,-368.754601,334.679738,0.000016,7.742809,7.586868,-3.580425
472.000000,-368.663022,336.677481,0.000017,7.746008,7.589236,-3.606596
474.000000,-368.571511,338.675228,0.000018,7.749206,7.591689,-3.632611
476.000000,-368.480073,340.672977,0.000019,7.752406,7.593956,-3.658557
478.000000,-368.388713,342.670730,0.000020,7.755605,7.595967,-3.684531
480.000000,-368.297434,344.668489,0.000022,7.758803,7.597882,-3.710593
482.000000,-368.206242,346.666250,0.000023,7.762003,7.599848,-3.736780
484.000000,-368.115142,348.664016,0.000024,7.765202,7.601864,-3.763119
486.000000,-368.024138,350.661785,0.000025,7.768400,7.603881,-3.789621
488.000000,-367.933235,352.659559,0.000026,7.771599,7.605881,-3.816319
490.000000,-367.842436,354.657338,0.000027,7.774799,7.607874,-3.843245
492.000000,-367.751747,356.655122,0.000029,7.777997,7.609872,-3.870422
494.000000,-367.661172,358.652910,0.000030,7.781196,7.611872,-3.897874
496.000000,-367.570716,360.650706,0.000031,7.784395,7.613873,-3.925636
498.000000,-367.480383,362.648506,0.000032,7.787594,7.615871,-3.953755
500.000000,-367.390178,364.646312,0.000033,7.790793,7.617871,-3.982250
502.000000,-367.300107,366.644124,0.000034,7.793992,7.619869,-4.011091
504.000000,-367.210174,368.641942,0.000035,7.797191,7.621869,-4.040246
506.000000,-367.120382,370.639766,0.000037,7.800390,7.623869,-4.069686
508.000000,-367.030736,372.637597,0.000038,7.803588,7.625868,-4.099365
510.000000,-366.941242,374.635435,0.000039,7.806788,7.627868,-4.129227
512.000000,-366.851679,376.638310,0.000040,7.809995,7.629871,-4.159290
514.000000,-366.762485,378.636533,0.000041,7.813194,7.631871,-4.189381
516.000000,-366.673472,380.634392,0.000042,7.816393,7.633871,-4.219559
518.000000,-366.584630,382.632260,0.000044,7.819592,7.635870,-4.249947
520.000000,-366.495961,384.630134,0.000045,7.822791,7.637869,-4.280760
522.000000,-366.407472,386.628017,0.000046,7.825990,7.639869,-4.312215
524.000000,-366.319166,388.625908,0.000047,7.829189,7.641868,-4.344522
526.000000,-366.231047,390.623807,0.000048,7.832388,7.643868,-4.377757
528.000000,-366.143121,392.621714,0.000049,7.835587,7.645866,-4.411878
530.000000,-366.055393,394.619630,0.000051,7.838785,7.647866,-4.446820
532.000000,-365.967867,396.617556,0.000052,7.841985,7.649865,-4.482487
534.000000,-365.880547,398.615490,0.000053,7.845183,7.651865,-4.518768
536.000000,-365.793439,400.613434,0.000054,7.848382,7.653864,-4.555544
538.000000,-365.706546,402.611386,0.000055,7.851582,7.655863,-4.592653
540.000000,-365.619873,404.609348,0.000056,7.854780,7.657863,-4.629914
542.000000,-365.533425,406.607320,0.000058,7.857978,7.659861,-4.667169
544.000000,-365.447207,408.605302,0.000059,7.861178,7.661861,-4.704257
546.000000,-365.361224,410.603294,0.000060,7.864378,7.663861,-4.741024
548.000000,-365.275478,412.601297,0.000061,7.867578,7.665863,-4.777317
550.000000,-365.189977,414.599310,0.000062,7.870775,7.667860,-4.812986
552.000000,-365.104723,416.597333,0.000063,7.873968,7.669849,-4.847931
554.000000,-365.019722,418.595367,0.000064,7.877166,7.671847,-4.882126
556.000000,-364.934978,420.593412,0.000066,7.880381,7.673873,-4.915610
558.000000,-364.850496,422.591468,0.000067,7.883597,7.675902,-4.948447
560.000000,-364.766281,424.589535,0.000068,7.886773,7.677862,-4.980688
562.000000,-364.682337,426.587614,0.000069,7.889894,7.679726,-5.012429
564.000000,-364.598668,428.585705,0.000070,7.893081,7.681707,-5.043789
566.000000,-364.515279,430.583807,0.000071,7.896491,7.684069,-5.074829
568.000000,-364.432175,432.581921,0.000072,7.899935,7.686489,-5.105597
570.000000,-364.349360,434.580047,0.000074,7.902816,7.687942,-5.136139
572.000000,-364.266840,436.578185,0.000075,7.904921,7.688064,-5.166501
574.000000,-364.184619,438.576335,0.000076,7.907962,7.689793,-5.196680
576.000000,-364.102701,440.574497,0.000077,7.914209,7.697023,-5.226617
578.000000,-364.021091,442.572673,0.000078,7.924132,7.710585,-5.256263
580.000000,-363.939592,444.575841,0.000079,7.936100,7.727702,-5.285642
582.000000,-363.858595,446.574464,0.000081,7.948478,7.745617,-5.314554
584.000000,-363.777937,448.572679,0.000082,7.960881,7.763641,-5.342910
586.000000,-363.697605,450.570906,0.000083,7.973282,7.781688,-5.370519
588.000000,-363.617605,452.569147,0.000084,7.985674,7.799702,-5.397249
590.000000,-363.537941,454.567401,0.000085,7.998072,7.817659,-5.422977
592.000000,-363.458616,456.565667,0.000086,8.010489,7.835567,-5.447589
594.000000,-363.379636,458.563949,0.000087,8.022889,7.853550,-5.470978
596.000000,-363.301005,460.562244,0.000089,8.035224,7.871771,-5.493041
598.000000,-363.222729,462.560553,0.000090,8.047550,7.890203,-5.513676
600.000000,-363.144812,464.558877,0.000089,8.060035,7.908597,-5.532794
602.000000,-363.067256,466.557213,0.000087,8.072794,7.926741,-5.550391
604.000000,-362.990049,468.555563,0.000083,8.085644,7.944681,-5.566513
606.000000,-362.913175,470.553927,0.000079,8.098311,7.962546,-5.581222
608.000000,-362.836617,472.552302,0.000075,8.110722,7.980465,-5.594595
610.000000,-362.760357,474.550689,0.000070,8.123033,7.998571,-5.606710
612.000000,-362.684378,476.549086,0.000066,8.135395,8.016937,-5.617640
614.000000,-362.608663,478.547494,0.000062,8.147805,8.035381,-5.627400
616.000000,-362.533196,480.545912,0.000057,8.160219,8.053639,-5.635914
618.000000,-362.457957,482.544337,0.000053,8.172615,8.071642,-5.643166
620.000000,-362.382932,484.542771,0.000049,8.185004,8.089560,-5.649151
622.000000,-362.308101,486.541211,0.000045,8.197398,8.107542,-5.653863
624.000000,-362.233449,488.539659,0.000040,8.209795,8.125554,-5.657381
626.000000,-362.158956,490.538112,0.000036,8.222191,8.143505,-5.659860
628.000000,-362.084609,492.536570,0.000032,8.234586,8.161430,-5.661456
630.000000,-362.010387,494.535035,0.000027,8.246983,8.179507,-5.662326
632.000000,-361.936275,496.533502,0.000023,8.259380,8.197862,-5.662595
634.000000,-361.862255,498.531973,0.000019,8.271776,8.216312,-5.662319
636.000000,-361.788310,500.530447,0.000014,8.284168,8.234578,-5.661319
