s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
3286.000000,243.329339,-428.048858,-0.000027,7.951565,7.951565,2.558992
3288.000000,241.364567,-427.703649,0.000080,7.949217,7.949217,2.555482
3290.000000,239.399734,-427.358791,0.000204,7.947614,7.947614,2.549963
3292.000000,237.434820,-427.014394,0.000278,7.946788,7.946788,2.543432
3294.000000,235.469570,-426.671923,0.000059,7.946890,7.946890,2.537845
3296.000000,233.504312,-426.329494,-0.000250,7.947756,7.947756,2.531636
3298.000000,231.539244,-425.985978,-0.000427,7.949277,7.949277,2.524711
3300.000000,229.574489,-425.640676,-0.000529,7.951407,7.951407,2.516885
3302.000000,227.610094,-425.293331,-0.000604,7.954117,7.954117,2.508310
3304.000000,225.646130,-424.943558,-0.000666,7.957383,7.957383,2.498815
3306.000000,223.682624,-424.591223,-0.000694,7.961183,7.961183,2.488346
3308.000000,221.719638,-424.236001,-0.000634,7.965392,7.965392,2.476784
3310.000000,219.757113,-423.878243,-0.000521,7.969996,7.969996,2.464945
3312.000000,217.794947,-423.518519,-0.000445,7.975016,7.975016,2.453897
3314.000000,215.833093,-423.157101,-0.000344,7.980438,7.980438,2.444433
3316.000000,213.871536,-422.794072,-0.000180,7.986276,7.986276,2.437057
3318.000000,211.910066,-422.430574,-0.000074,7.992550,7.992550,2.432136
3320.000000,209.948644,-422.066812,-0.000040,7.999264,7.999264,2.429069
3322.000000,207.987253,-421.702892,-0.000008,8.006384,8.006384,2.428213
3324.000000,206.025868,-421.338934,0.000115,8.013885,8.013885,2.430121
3326.000000,204.064463,-420.975081,0.000281,8.021800,8.021800,2.435560
3328.000000,202.102758,-420.612854,0.000163,8.030346,8.030346,2.446099
3330.000000,200.140859,-420.251677,-0.000217,8.039432,8.039432,2.460231
3332.000000,198.179177,-419.889324,-0.000522,8.048401,8.048401,2.475328
3334.000000,196.217882,-419.524882,-0.000714,8.057153,8.057153,2.490451
3336.000000,194.257112,-419.157629,-0.000854,8.065210,8.065210,2.504649
3338.000000,192.296993,-418.786916,-0.000926,8.071677,8.071677,2.517061
3340.000000,190.337565,-418.412570,-0.000980,8.076502,8.076502,2.526910
3342.000000,188.378856,-418.034474,-0.001062,8.079175,8.079175,2.533164
3344.000000,186.420962,-417.652186,-0.001143,8.079036,8.079036,2.534721
3346.000000,184.463943,-417.265442,-0.001200,8.076136,8.076136,2.531106
3348.000000,182.507870,-416.873945,-0.001312,8.070053,8.070053,2.521970
3350.000000,180.552756,-416.477682,-0.001524,8.060588,8.060588,2.507050
3352.000000,178.598908,-416.075229,-0.001681,8.049128,8.049128,2.484936
3354.000000,176.646434,-415.666161,-0.001776,8.035758,8.035758,2.455444
3356.000000,174.695392,-415.250320,-0.001888,8.021060,8.021060,2.418244
3358.000000,172.745964,-414.826976,-0.001940,8.007054,8.007054,2.373173
3360.000000,170.798203,-414.396025,-0.001958,7.993586,7.993586,2.320803
3362.000000,168.852105,-413.957626,-0.001995,7.980891,7.980891,2.261580
3364.000000,166.907806,-413.511319,-0.002002,7.969502,7.969502,2.195412
3366.000000,164.965292,-413.057306,-0.002000,7.959116,7.959116,2.122904
3368.000000,163.024601,-412.595561,-0.002014,7.949708,7.949708,2.043847
3370.000000,161.085785,-412.126008,-0.002017,7.941287,7.941287,1.957844
3372.000000,159.148881,-411.648625,-0.002004,7.933259,7.933259,1.864733
3374.000000,157.213896,-411.163526,-0.001932,7.925543,7.925543,1.764648
3376.000000,155.280856,-410.670730,-0.001815,7.918171,7.918171,1.658013
3378.000000,153.349538,-410.171226,-0.001787,7.911815,7.911815,1.546061
3380.000000,151.420011,-409.664851,-0.001845,7.906527,7.906527,1.428592
3382.000000,149.492353,-409.151408,-0.001908,7.902389,7.902389,1.305577
3384.000000,147.566679,-408.630572,-0.001967,7.899624,7.899624,1.176867
3386.000000,145.643045,-408.102255,-0.002028,7.898466,7.898466,1.041973
3388.000000,143.721584,-407.566086,-0.002069,7.899089,7.899089,0.899416
3390.000000,141.802353,-407.021990,-0.002082,7.901651,7.901651,0.748719
3392.000000,139.885408,-406.469893,-0.002078,7.906162,7.906162,0.590197
3394.000000,137.970768,-405.909855,-0.002034,7.912616,7.912616,0.424604
3396.000000,136.058451,-405.341935,-0.001959,7.920948,7.920948,0.252682
3398.000000,134.148332,-404.766667,-0.001893,7.930862,7.930862,0.075285
3400.000000,132.240426,-404.184099,-0.001813,7.942224,7.942224,-0.107404
3402.000000,130.334638,-403.594641,-0.001711,7.954896,7.954896,-0.294826
3404.000000,128.430873,-402.998680,-0.001624,7.968669,7.968669,-0.486518
3406.000000,126.529033,-402.396603,-0.001561,7.983394,7.983394,-0.681874
3408.000000,124.629077,-401.788610,-0.001443,7.998935,7.998935,-0.880258
3410.000000,122.730963,-401.174885,-0.001212,8.015239,8.015239,-1.080604
3412.000000,120.834307,-400.556670,-0.001028,8.032225,8.032225,-1.280879
3414.000000,118.938840,-399.934819,-0.000941,8.049796,8.049796,-1.480174
3416.000000,117.044618,-399.309184,-0.000854,8.067737,8.067737,-1.678849
3418.000000,115.151397,-398.680529,-0.000810,8.085684,8.085684,-1.876532
3420.000000,113.259199,-398.048800,-0.000812,8.103272,8.103272,-2.073914
3422.000000,111.368029,-397.414002,-0.000787,8.120004,8.120004,-2.271247
3424.000000,109.477884,-396.776155,-0.000707,8.135574,8.135574,-2.468485
3426.000000,107.588653,-396.135608,-0.000597,8.149640,8.149640,-2.664850
3428.000000,105.700173,-395.492848,-0.000433,8.161820,8.161820,-2.859296
3430.000000,103.812331,-394.848218,-0.000177,8.171922,8.171922,-3.050906
3432.000000,101.924686,-394.203011,-0.000031,8.179105,8.179105,-3.237951
3434.000000,100.036921,-393.558155,-0.000128,8.182700,8.182700,-3.419514
3436.000000,98.149359,-392.912705,-0.000286,8.183009,8.183009,-3.595705
3438.000000,96.262172,-392.266158,-0.000382,8.179963,8.179963,-3.764880
3440.000000,94.375506,-391.618096,-0.000426,8.173722,8.173722,-3.924741
3442.000000,92.489400,-390.968404,-0.000440,8.164745,8.164745,-4.073696
3444.000000,90.603856,-390.317082,-0.000445,8.153116,8.153116,-4.213181
3446.000000,88.718910,-389.664033,-0.000426,8.139291,8.139291,-4.345466
3448.000000,86.834520,-389.009380,-0.000397,8.123928,8.123928,-4.471227
3450.000000,84.950643,-388.353254,-0.000377,8.107147,8.107147,-4.590487
3452.000000,83.067259,-387.695713,-0.000344,8.089320,8.089320,-4.703061
3454.000000,81.184352,-387.036806,-0.000291,8.070964,8.070964,-4.808816
3456.000000,79.301805,-386.376872,-0.000254,8.052592,8.052592,-4.907646
3458.000000,77.419593,-385.715983,-0.000253,8.034768,8.034768,-5.000276
3460.000000,75.537690,-385.054214,-0.000279,8.017761,8.017761,-5.087521
3462.000000,73.656170,-384.391359,-0.000295,8.001223,8.001223,-5.170121
3464.000000,71.775049,-383.727371,-0.000277,7.985136,7.985136,-5.248236
3466.000000,69.894309,-383.062305,-0.000246,7.969510,7.969510,-5.321963
3468.000000,68.013878,-382.396366,-0.000230,7.954355,7.954355,-5.391553
3470.000000,66.133756,-381.729555,-0.000214,7.939630,7.939630,-5.457797
3472.000000,64.253929,-381.061912,-0.000174,7.925318,7.925318,-5.521387
3474.000000,62.374343,-380.393590,-0.000121,7.911318,7.911318,-5.582776
3476.000000,60.494908,-379.724844,-0.000081,7.897364,7.897364,-5.642110
3478.000000,58.615574,-379.055815,-0.000085,7.883234,7.883234,-5.699151
3480.000000,56.736320,-378.386562,-0.000125,7.868905,7.868905,-5.753546
3482.000000,54.857258,-377.716771,-0.000154,7.854685,7.854685,-5.805390
3484.000000,52.978399,-377.046408,-0.000161,7.840627,7.840627,-5.854556
3486.000000,51.099763,-376.375423,-0.000163,7.826723,7.826723,-5.901055
3488.000000,49.221341,-375.703836,-0.000168,7.812954,7.812954,-5.945004
3490.000000,47.343143,-375.031625,-0.000178,7.799306,7.799306,-5.986800
3492.000000,45.465184,-374.358745,-0.000189,7.785745,7.785745,-6.026588
3494.000000,43.587479,-373.685159,-0.000200,7.772254,7.772254,-6.064131
3496.000000,41.710042,-373.010826,-0.000215,7.758875,7.758875,-6.099048
3498.000000,39.832893,-372.335690,-0.000230,7.745625,7.745625,-6.130753
3500.000000,37.956058,-371.659682,-0.000231,7.732572,7.732572,-6.158765
3502.000000,36.079548,-370.982774,-0.000194,7.719904,7.719904,-6.183072
3504.000000,34.203323,-370.305073,-0.000095,7.707691,7.707691,-6.203913
3506.000000,32.327249,-369.626958,0.000026,7.695935,7.695935,-6.221132
3508.000000,30.451104,-368.949038,0.000109,7.684665,7.684665,-6.234250
3510.000000,28.574812,-368.271524,0.000170,7.673921,7.673921,-6.243388
3512.000000,26.698292,-367.594641,0.000175,7.663666,7.663666,-6.248774
3514.000000,24.821458,-366.918631,0.000068,7.653936,7.653936,-6.250831
3516.000000,22.944536,-366.242866,-0.000058,7.645236,7.645236,-6.250801
3518.000000,21.067738,-365.566754,-0.000142,7.637994,7.637994,-6.249283
3520.000000,19.191094,-364.890216,-0.000211,7.632321,7.632321,-6.246023
3522.000000,17.314782,-364.212758,-0.000225,7.628508,7.628508,-6.240980
3524.000000,15.438792,-363.534409,-0.000174,7.626616,7.626616,-6.233460
3526.000000,13.563044,-362.855390,-0.000095,7.626410,7.626410,-6.222892
3528.000000,11.687430,-362.176002,-0.000011,7.627784,7.627784,-6.208961
3530.000000,9.811821,-361.496602,0.000050,7.630340,7.630340,-6.191664
3532.000000,7.936128,-360.817432,0.000302,7.633585,7.633585,-6.171365
3534.000000,6.060324,-360.138567,0.001030,7.637359,7.637359,-6.147812
3536.000000,4.183196,-359.463386,0.001752,7.640628,7.640628,-6.116689
3538.000000,2.303295,-358.795962,0.001897,7.642134,7.642134,-6.074159
3540.000000,0.420897,-358.135612,0.001733,7.641446,7.641446,-6.021446
3542.000000,-1.463791,-357.481826,0.001583,7.637181,7.637181,-5.958708
3544.000000,-3.350495,-356.833879,0.001480,7.627987,7.627987,-5.886180
3546.000000,-5.239107,-356.191513,0.001341,7.613571,7.613571,-5.803689
3548.000000,-7.129511,-355.554439,0.001090,7.593339,7.593339,-5.711611
3550.000000,-9.021275,-354.921412,0.000883,7.567154,7.567154,-5.611196
3552.000000,-10.914057,-354.291437,0.000629,7.535216,7.535216,-5.502865
3554.000000,-12.807894,-353.664639,-0.000043,7.497312,7.497312,-5.386316
