s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
388.000000,-432.483666,1007.277308,-0.047323,7.683539,7.482328,5.416220
390.000000,-431.654633,1009.094983,-0.038986,7.670161,7.612872,5.487277
392.000000,-430.688320,1010.841405,-0.031130,7.614170,7.585223,5.577309
394.000000,-429.611205,1012.532163,-0.026321,7.531069,7.564664,5.729704
396.000000,-428.459029,1014.162531,-0.028080,7.442992,7.748582,5.967961
398.000000,-427.217735,1015.735561,-0.036409,7.385939,8.137568,6.259709
400.000000,-425.872148,1017.212107,-0.055151,7.409375,8.571148,6.557185
402.000000,-424.392231,1018.549917,-0.092277,7.542100,8.919631,6.764729
404.000000,-422.697379,1019.611107,-0.129179,7.740374,9.182084,6.808231
406.000000,-420.778160,1020.141409,-0.124971,7.945687,9.382336,6.836440
408.000000,-418.782239,1020.129247,-0.083241,8.150877,9.519944,6.486828
410.000000,-416.811706,1019.809584,-0.045600,8.387536,9.574150,5.574542
412.000000,-414.871891,1019.333565,-0.025502,8.650697,9.549903,4.460690
414.000000,-412.955698,1018.760758,-0.014492,8.867092,9.497485,3.363074
416.000000,-411.054367,1018.141451,-0.009968,8.966896,9.467124,2.415180
418.000000,-409.163319,1017.489113,-0.010078,8.974962,9.461178,1.654467
420.000000,-407.287071,1016.797996,-0.010267,8.959391,9.459809,1.031659
422.000000,-405.420934,1016.064018,-0.008879,8.958651,9.452180,0.495729
424.000000,-403.575660,1015.299809,-0.006963,8.965843,9.441662,0.020086
426.000000,-401.740629,1014.510688,-0.005438,8.970565,9.432450,-0.415834
428.000000,-399.907369,1013.698982,-0.004293,8.971770,9.424822,-0.813135
430.000000,-398.087526,1012.874273,-0.003128,8.972263,9.417511,-1.168234
432.000000,-396.273106,1012.038084,-0.001803,8.973645,9.409722,-1.488821
434.000000,-394.456381,1011.192898,-0.000544,8.975619,9.401518,-1.781334
436.000000,-392.644804,1010.348157,0.000449,8.977701,9.393127,-2.044954
438.000000,-390.833320,1009.505672,0.001151,8.979696,9.384748,-2.271510
440.000000,-389.014381,1008.665156,0.001505,8.981530,9.376567,-2.455429
442.000000,-387.197120,1007.832671,0.001486,8.983171,9.368649,-2.600444
444.000000,-385.378332,1007.006078,0.001314,8.984692,9.360679,-2.715974
446.000000,-383.552005,1006.181735,0.001193,8.986183,9.352359,-2.809951
448.000000,-381.728194,1005.363712,0.001124,8.987759,9.343897,-2.884456
450.000000,-379.903509,1004.550224,0.001051,8.989560,9.335638,-2.938972
452.000000,-378.077110,1003.740595,0.000959,8.991583,9.327680,-2.974505
454.000000,-376.242759,1002.931654,0.000861,8.993606,9.319673,-2.991746
456.000000,-374.413422,1002.128681,0.000768,8.995389,9.311364,-2.989147
458.000000,-372.582861,1001.328509,0.000675,8.996957,9.302883,-2.965812
460.000000,-370.744806,1000.528021,0.000582,8.998440,9.294570,-2.922778
462.000000,-368.912233,999.732469,0.000488,8.999957,9.286594,-2.863921
464.000000,-367.078886,998.938698,0.000397,9.001640,9.278613,-2.792018
466.000000,-365.239474,998.144011,0.000321,9.003586,9.270300,-2.709382
468.000000,-363.404027,997.352424,0.000257,9.005639,9.261824,-2.619018
470.000000,-361.569152,996.562194,0.000197,9.007554,9.253480,-2.522272
472.000000,-359.728515,995.770341,0.000142,9.009218,9.245391,-2.419565
474.000000,-357.892133,994.980935,0.000087,9.010722,9.237490,-2.310795
476.000000,-356.056585,994.192268,0.000032,9.012195,9.229621,-2.195537
478.000000,-354.215532,993.401378,-0.000023,9.013781,9.221615,-2.075038
480.000000,-352.378998,992.612328,-0.000079,9.015614,9.213380,-1.951766
482.000000,-350.543560,991.823406,-0.000134,9.017667,9.204931,-1.826083
484.000000,-348.708333,991.033993,-0.000189,9.019654,9.196546,-1.698122
486.000000,-346.866983,990.241121,-0.000244,9.021329,9.188445,-1.567668
488.000000,-345.032441,989.450115,-0.000300,9.022854,9.180521,-1.435953
490.000000,-343.198373,988.658013,-0.000354,9.024597,9.172402,-1.303076
492.000000,-341.358450,987.861832,-0.000410,9.026649,9.163958,-1.169485
494.000000,-339.525597,987.066923,-0.000466,9.028657,9.155533,-1.037029
496.000000,-337.693483,986.270311,-0.000520,9.030323,9.147370,-0.906225
498.000000,-335.855788,985.468998,-0.000575,9.031844,9.139397,-0.777698
500.000000,-334.025425,984.668371,-0.000632,9.033617,9.131482,-0.652698
502.000000,-332.196073,983.865437,-0.000685,9.035570,9.123355,-0.530648
504.000000,-330.362395,983.057606,-0.000740,9.036878,9.114658,-0.410991
506.000000,-328.534370,982.249024,-0.000797,9.037079,9.105369,-0.294033
508.000000,-326.708604,981.437966,-0.000851,9.038535,9.097043,-0.179997
510.000000,-324.878804,980.621383,-0.000906,9.044711,9.091859,-0.069511
512.000000,-323.054935,979.803476,-0.000962,9.052477,9.087817,0.035933
514.000000,-321.233607,978.982500,-0.001018,9.048671,9.076380,0.136160
516.000000,-319.413950,978.157826,-0.001071,9.020483,9.049252,0.230917
518.000000,-317.589703,977.326352,-0.001123,8.964039,9.003913,0.320044
520.000000,-315.773693,976.493676,-0.001163,8.880243,8.941029,0.402470
522.000000,-313.959631,975.656768,-0.001178,8.774443,8.864071,0.478137
524.000000,-312.141206,974.812634,-0.001189,8.659138,8.781171,0.547389
526.000000,-310.331133,973.967130,-0.001201,8.547175,8.700735,0.610541
528.000000,-308.523092,973.117292,-0.001207,8.439413,8.623077,0.668793
530.000000,-306.710788,972.260096,-0.001217,8.331994,8.545355,0.723338
532.000000,-304.906894,971.401487,-0.001229,8.223650,8.466772,0.774674
534.000000,-303.105112,970.538459,-0.001236,8.114431,8.387741,0.823347
536.000000,-301.300128,969.668404,-0.001245,8.004727,8.308828,0.869300
538.000000,-299.501696,968.795972,-0.001257,7.895900,8.230549,0.911835
540.000000,-297.706415,967.919497,-0.001264,7.788496,8.152522,0.950662
542.000000,-295.908034,967.035868,-0.001273,7.681188,8.074194,0.985624
544.000000,-294.116277,966.149812,-0.001285,7.570975,7.995629,1.016423
546.000000,-292.327752,965.259635,-0.001294,7.455703,7.916488,1.043274
548.000000,-290.541531,964.364840,-0.001301,7.345092,7.837560,1.066421
550.000000,-288.751405,963.462245,-0.001311,7.253631,7.759850,1.085912
552.000000,-286.969892,962.558113,-0.001324,7.187534,7.684341,1.101480
554.000000,-285.190772,961.649280,-0.001330,7.137516,7.609901,1.113368
556.000000,-283.407861,960.732514,-0.001340,7.093713,7.535365,1.121982
558.000000,-281.633630,959.814178,-0.001353,7.052188,7.461018,1.127648
560.000000,-279.861881,958.891058,-0.001359,7.011002,7.386661,1.130776
562.000000,-278.086458,957.959873,-0.001369,6.969047,7.312068,1.131900
564.000000,-276.319780,957.027087,-0.001382,6.926819,7.237734,1.131783
566.000000,-274.555679,956.089434,-0.001388,6.884520,7.163421,1.130790
568.000000,-272.788965,955.144089,-0.001398,6.842384,7.089206,1.128980
570.000000,-271.029183,954.196105,-0.001410,6.801071,7.015988,1.126460
572.000000,-269.273015,953.243679,-0.001417,6.763639,6.946992,1.123311
574.000000,-267.514350,952.283436,-0.001427,6.737284,6.889781,1.119642
576.000000,-265.762701,951.320512,-0.001439,6.728104,6.851019,1.115563
578.000000,-264.014756,950.353075,-0.001446,6.730684,6.824974,1.110871
580.000000,-262.264438,949.377697,-0.001456,6.734866,6.800858,1.105577
582.000000,-260.521218,948.399599,-0.001468,6.735141,6.773025,1.099996
584.000000,-258.781798,947.416920,-0.001478,6.733350,6.743367,1.094113
586.000000,-257.045284,946.429113,-0.001485,6.731901,6.714286,1.087850
588.000000,-255.305645,945.432673,-0.001495,6.731570,6.685635,1.081238
590.000000,-253.575056,944.434521,-0.001508,6.732403,6.656517,1.074541
592.000000,-251.847477,943.431169,-0.001514,6.733488,6.627074,1.067839
594.000000,-250.116910,942.419054,-0.001524,6.732501,6.599525,1.061094
596.000000,-248.395469,941.405209,-0.001537,6.726967,6.576611,1.054397
598.000000,-246.677144,940.386089,-0.001543,6.714468,6.560715,1.047793
600.000000,-244.956889,939.358631,-0.001553,6.692608,6.554218,1.041150
602.000000,-243.243999,938.328326,-0.001566,6.662104,6.556614,1.034349
604.000000,-241.535251,937.293227,-0.001573,6.627982,6.562880,1.027550
606.000000,-239.824711,936.249669,-0.001582,6.594950,6.568233,1.021040
608.000000,-238.121627,935.203238,-0.001595,6.563713,6.571921,1.015166
610.000000,-236.422792,934.151951,-0.001602,6.532882,6.575008,1.010219
612.000000,-234.722302,933.092089,-0.001611,6.501624,6.578470,1.006464
614.000000,-233.029364,932.029329,-0.001623,6.470333,6.583075,1.003968
616.000000,-231.340780,930.961653,-0.001633,6.439169,6.589070,1.002663
618.000000,-229.655685,929.888480,-0.001639,6.407682,6.593647,1.002520
620.000000,-227.968232,928.806008,-0.001650,6.375050,6.592734,1.003287
622.000000,-226.290241,927.721761,-0.001666,6.341150,6.584391,1.004684
624.000000,-224.615862,926.631943,-0.001670,6.306062,6.569893,1.006436
626.000000,-222.939296,925.532686,-0.001671,6.269934,6.550856,1.008288
628.000000,-221.272259,924.431671,-0.001665,6.233440,6.529503,1.009922
630.000000,-219.608895,923.325114,-0.001639,6.196938,6.508005,1.010945
632.000000,-217.944263,922.209793,-0.001604,6.160510,6.487425,1.011331
634.000000,-216.287245,921.091839,-0.001567,6.124114,6.467359,1.011584
636.000000,-214.634617,919.969313,-0.001526,6.087458,6.447162,1.012294
638.000000,-212.980533,918.838404,-0.001489,6.050531,6.426680,1.014032
640.000000,-211.333830,917.705314,-0.001456,6.013787,6.406160,1.017204
642.000000,-209.691308,916.568053,-0.001416,5.977318,6.385550,1.021985
644.000000,-208.047152,915.422755,-0.001379,5.941008,6.364533,1.028508
646.000000,-206.410146,914.275708,-0.001344,5.904980,6.343163,1.036755
648.000000,-204.777096,913.124887,-0.001307,5.868706,6.322570,1.046694
