s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
810.000000,291.844513,200.926638,-0.000707,6.350056,6.350056,2.415428
812.000000,289.902279,201.427837,-0.001221,6.299329,6.299329,2.428167
814.000000,287.961324,201.933957,-0.001643,6.253725,6.253725,2.434127
816.000000,286.022154,202.446877,-0.001720,6.216270,6.216270,2.431846
818.000000,284.084863,202.966844,-0.001303,6.187794,6.187794,2.420607
820.000000,282.149151,203.492666,-0.000512,6.167889,6.167889,2.401647
822.000000,280.213844,204.019983,0.000172,6.152774,6.152774,2.379271
824.000000,278.278295,204.546407,0.000383,6.140603,6.140603,2.356304
826.000000,276.342102,205.070457,0.000059,6.129362,6.129362,2.334348
828.000000,274.405824,205.594192,-0.000405,6.120116,6.120116,2.311176
830.000000,272.470110,206.120011,-0.000558,6.112570,6.112570,2.284220
832.000000,270.535060,206.648264,-0.000479,6.108902,6.108902,2.253305
834.000000,268.600477,207.178227,-0.000402,6.108612,6.108612,2.218925
836.000000,266.666329,207.709779,-0.000265,6.110937,6.110937,2.180760
838.000000,264.732552,208.242676,-0.000063,6.114669,6.114669,2.138597
840.000000,262.798728,208.775402,0.000002,6.117806,6.117806,2.094566
842.000000,260.864896,209.308100,0.000068,6.120085,6.120085,2.048981
844.000000,258.931119,209.840996,0.000137,6.122217,6.122217,2.002187
846.000000,256.996949,210.372466,0.000010,6.123148,6.123148,1.956463
848.000000,255.062927,210.904472,-0.000072,6.125048,6.125048,1.910403
850.000000,253.128959,211.436679,0.000054,6.127957,6.127957,1.864908
852.000000,251.195040,211.969059,0.000249,6.132019,6.132019,1.820290
854.000000,249.260739,212.500052,0.000374,6.135825,6.135825,1.778311
856.000000,247.326094,213.029789,0.000512,6.139648,6.139648,1.738476
858.000000,245.390928,213.557617,0.000641,6.142529,6.142529,1.701309
860.000000,243.454980,214.082574,0.000542,6.143638,6.143638,1.667532
862.000000,241.518410,214.605230,0.000290,6.142452,6.142452,1.636413
864.000000,239.581586,215.126945,0.000099,6.140129,6.140129,1.606755
866.000000,237.644675,215.648334,0.000006,6.138092,6.138092,1.578335
868.000000,235.707778,216.169779,0.000014,6.135912,6.135912,1.550945
870.000000,233.770912,216.691337,0.000050,6.135810,6.135810,1.524312
872.000000,231.833912,217.212396,-0.000001,6.135457,6.135457,1.498640
874.000000,229.896942,217.733570,-0.000091,6.135316,6.135316,1.473068
876.000000,227.960047,218.255021,-0.000086,6.135266,6.135266,1.447411
878.000000,226.023354,218.777220,0.000025,6.136692,6.136692,1.421227
880.000000,224.086543,219.298984,0.000060,6.138661,6.138661,1.395708
882.000000,222.149662,219.820486,0.000036,6.141160,6.141160,1.370493
884.000000,220.212789,220.342019,0.000026,6.144645,6.144645,1.345205
886.000000,218.275818,220.863185,0.000008,6.148154,6.148154,1.320163
888.000000,216.338928,221.384654,0.000082,6.151920,6.151920,1.294590
890.000000,214.401939,221.905758,0.000262,6.154536,6.154536,1.269056
892.000000,212.464725,222.426022,0.000378,6.156050,6.156050,1.243977
894.000000,210.526967,222.944256,0.000337,6.155085,6.155085,1.220614
896.000000,208.588947,223.461510,0.000210,6.152508,6.152508,1.198207
898.000000,206.650593,223.977508,-0.000037,6.149439,6.149439,1.177550
900.000000,204.712296,224.493726,-0.000224,6.146894,6.146894,1.157705
902.000000,202.774373,225.011341,-0.000225,6.144597,6.144597,1.137796
904.000000,200.836574,225.529421,-0.000196,6.140833,6.140833,1.118857
906.000000,198.899089,226.048678,-0.000068,6.136402,6.136402,1.100190
908.000000,196.961666,226.568164,0.000064,6.130981,6.130981,1.082889
910.000000,195.024088,227.087071,0.000044,6.125168,6.125168,1.068010
912.000000,193.086494,227.605917,0.000006,6.118291,6.118291,1.054928
914.000000,191.148906,228.124785,-0.000012,6.110587,6.110587,1.043625
916.000000,189.211298,228.643582,-0.000079,6.102696,6.102696,1.034220
918.000000,187.273772,229.162684,-0.000158,6.095009,6.095009,1.026224
920.000000,185.336430,229.682470,-0.000182,6.086829,6.086829,1.019089
922.000000,183.399298,230.203038,-0.000200,6.077498,6.077498,1.012425
924.000000,181.462321,230.724184,-0.000198,6.067154,6.067154,1.006129
926.000000,179.525660,231.246506,-0.000145,6.055609,6.055609,0.999542
928.000000,177.589039,231.768972,-0.000138,6.043246,6.043246,0.993699
