s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
430.000000,249.061766,-947.516882,-0.003723,5.419810,5.681862,-1.808731
432.000000,247.131576,-946.993734,-0.003118,5.402040,5.692083,-2.060649
434.000000,245.204685,-946.458561,-0.002514,5.394212,5.695596,-2.296883
436.000000,243.280511,-945.913725,-0.001916,5.398059,5.690580,-2.514778
438.000000,241.355015,-945.360535,-0.001322,5.410486,5.679145,-2.712119
440.000000,239.434424,-944.803220,-0.000707,5.425045,5.666159,-2.886209
442.000000,237.514642,-944.243144,-0.000058,5.437405,5.654951,-3.035763
444.000000,235.594923,-943.682851,0.000549,5.448285,5.645214,-3.159518
446.000000,233.674530,-943.124859,0.001015,5.459263,5.635900,-3.256522
448.000000,231.752967,-942.570908,0.001317,5.470871,5.625594,-3.326794
450.000000,229.829910,-942.022175,0.001410,5.482937,5.612638,-3.371069
452.000000,227.905213,-941.479225,0.001258,5.495284,5.596125,-3.390599
454.000000,225.979134,-940.941182,0.000992,5.507782,5.576870,-3.387911
456.000000,224.052009,-940.406906,0.000751,5.520311,5.555983,-3.365692
458.000000,222.124098,-939.875483,0.000544,5.532769,5.534258,-3.326347
460.000000,220.195607,-939.346164,0.000341,5.545063,5.512289,-3.272038
462.000000,218.265978,-938.817965,0.000126,5.557266,5.490381,-3.205212
464.000000,216.336988,-938.290466,-0.000094,5.569795,5.468275,-3.128674
466.000000,214.408097,-937.762598,-0.000312,5.583025,5.445683,-3.045362
468.000000,212.479538,-937.233522,-0.000528,5.596204,5.423308,-2.958088
470.000000,210.551539,-936.702411,-0.000741,5.607888,5.402459,-2.869574
472.000000,208.624328,-936.168439,-0.000954,5.618353,5.382779,-2.782271
474.000000,206.698140,-935.630792,-0.001169,5.631612,5.360303,-2.698172
476.000000,204.773211,-935.088647,-0.001386,5.650970,5.331762,-2.618549
478.000000,202.849791,-934.541172,-0.001602,5.667507,5.305765,-2.541940
480.000000,200.928139,-933.987521,-0.001801,5.664754,5.298269,-2.465605
482.000000,199.008502,-933.426913,-0.001972,5.633746,5.318008,-2.388467
484.000000,197.087699,-932.857718,-0.002123,5.581959,5.357880,-2.309315
486.000000,195.172733,-932.281358,-0.002260,5.519696,5.408098,-2.228209
488.000000,193.260394,-931.696341,-0.002380,5.453496,5.462315,-2.145900
490.000000,191.350860,-931.102229,-0.002501,5.387743,5.516183,-2.062735
492.000000,189.444318,-930.498578,-0.002627,5.323929,5.568051,-1.978543
494.000000,187.540972,-929.884923,-0.002755,5.257472,5.621932,-1.893113
496.000000,185.641034,-929.260791,-0.002883,5.184192,5.681577,-1.806231
498.000000,183.744725,-928.625716,-0.003011,5.113833,5.738813,-1.717567
500.000000,181.852272,-927.979237,-0.003139,5.065094,5.777793,-1.626719
502.000000,179.963912,-927.320891,-0.003270,5.048415,5.789677,-1.533326
504.000000,178.079898,-926.650213,-0.003401,5.054819,5.782107,-1.436979
506.000000,176.200484,-925.966737,-0.003533,5.072162,5.765404,-1.337436
508.000000,174.325947,-925.269999,-0.003667,5.093156,5.745714,-1.234635
510.000000,172.456567,-924.559537,-0.003800,5.113795,5.726357,-1.128528
512.000000,170.591865,-923.834583,-0.003936,5.132455,5.708570,-1.019249
514.000000,168.733697,-923.095277,-0.004073,5.152674,5.689052,-0.907543
516.000000,166.881609,-922.340861,-0.004210,5.178768,5.663836,-0.794086
518.000000,165.035937,-921.570879,-0.004348,5.212401,5.631379,-0.679154
520.000000,163.197029,-920.784877,-0.004487,5.253405,5.591820,-0.562826
522.000000,161.365246,-919.982404,-0.004627,5.300660,5.546192,-0.445452
524.000000,159.540966,-919.163015,-0.004768,5.350996,5.497469,-0.327839
526.000000,157.724579,-918.326267,-0.004909,5.401072,5.448792,-0.210908
528.000000,155.916490,-917.471728,-0.005051,5.449915,5.401135,-0.095569
530.000000,154.117125,-916.598970,-0.005192,5.498158,5.354017,0.017199
532.000000,152.326916,-915.707573,-0.005334,5.543617,5.310563,0.126105
534.000000,150.546316,-914.797129,-0.005476,5.577424,5.282387,0.229617
536.000000,148.775791,-913.867238,-0.005617,5.590679,5.281057,0.326151
